mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rmse,spec_centroid,pitch,audio_path,score
-316.7239,100.067314,11.014455,14.986442,-4.1467338,-23.943401,-29.311222,-10.1482315,-2.681106,-6.9842324,-6.644185,-8.939009,-7.6424565,0.13657444963059107,0.06785006,1547.369303633194,1360.6489,dataset\audios_train\audio_1266.wav,3.0
-325.53745,31.286688,-7.149777,-3.4807928,-18.398499,-15.540975,-12.536905,-10.589411,-5.0065684,-9.003552,-12.737572,-5.834276,-2.6721158,0.2561906158479766,0.03565924,2673.746662798152,1737.3026,dataset\audios_train\audio_1307.wav,3.0
-299.34586,90.384346,-3.1530037,42.596134,5.4330115,-7.1924534,5.0500803,1.2814351,-5.7125306,-10.943937,2.5199316,7.2197194,-3.8137448,0.11189622645433972,0.055656906,1545.9962286467296,1479.2545,dataset\audios_train\audio_270.wav,3.0
-287.85052,95.29919,-20.817266,38.008686,-16.267508,-12.149887,-7.013177,-17.3433,-10.399071,-11.892649,-8.975114,-14.200369,-5.3765416,0.1352068461295261,0.058869414,1595.2323885262838,1644.9065,dataset\audios_train\audio_1032.wav,3.0
-296.59955,66.95088,10.931002,11.5405245,-18.44404,-3.8801022,-11.21873,-6.0214233,-1.7418418,-18.494347,4.2433457,-2.584935,-6.428423,0.14850718017838124,0.06342517,1884.0409145608928,1206.162,dataset\audios_train\audio_931.wav,3.0
-421.09445,68.20656,-20.040115,18.04689,-0.46778744,-0.20572542,-14.009763,-8.692984,1.5572788,-2.8984354,-13.386869,-3.1217408,-2.023272,0.15830765766964794,0.025286011,1759.0669604402976,1523.3344,dataset\audios_train\audio_71.wav,3.0
-297.8855,104.78943,-7.191458,44.453476,-3.4145846,-15.697929,-1.0875874,-16.620432,-12.496424,-12.381351,0.31223541,-1.3834895,-7.3492084,0.12556896738406184,0.05508945,1547.958577403765,1312.7012,dataset\audios_train\audio_482.wav,3.0
-358.7894,76.03944,34.58605,8.931564,3.7662463,3.6900325,-7.3944707,-21.88242,-5.424576,-10.077655,-7.9135833,-4.5300045,-10.6837015,0.1852231741713259,0.038377017,2121.041082906549,1259.0247,dataset\audios_train\audio_725.wav,3.0
-310.5861,100.440216,-4.4360857,0.072828524,-32.598145,-10.270917,-13.702808,-2.0785437,-6.9468813,-10.77606,-2.3324957,-7.6903124,9.282953,0.10893689887846113,0.06109871,1397.3490994385395,928.8307,dataset\audios_train\audio_301.wav,3.0
-338.46332,93.53493,10.42178,35.916924,5.8144197,1.6160216,-5.5337687,-0.64718395,-15.087084,-6.674706,-6.647652,-11.844395,-7.326202,0.12268833408213525,0.04210622,1645.729181088712,1407.0809,dataset\audios_train\audio_184.wav,3.0
-325.3665,64.06648,7.7586446,10.2327795,-10.36526,3.21381,-7.9093986,-11.084372,-7.21336,-5.55829,-6.2851562,-2.8668272,-10.331695,0.2503780409677849,0.037375297,2426.60056247939,1850.1963,dataset\audios_train\audio_387.wav,4.5
-319.91614,58.72094,20.182844,17.223349,-7.4516215,3.1012664,-7.4150863,-2.180776,-2.2464318,-4.254805,-2.1087213,-6.8285055,-3.075146,0.14289168580271566,0.053051487,2080.517903300222,1341.4083,dataset\audios_train\audio_730.wav,4.0
-330.6566,99.565994,-7.491595,19.757559,-4.8434286,-4.0204053,-4.7835016,-2.04406,3.5163915,0.64104956,-3.9720323,-12.872473,-9.906103,0.13416320345780086,0.03729555,1759.190921469716,1323.5233,dataset\audios_train\audio_980.wav,4.5
-351.39453,86.61073,8.360489,13.64352,5.59008,-2.5599723,-9.407928,-11.762096,-11.361002,-1.5414171,-4.227026,-1.1463295,-5.7253428,0.2116538018337327,0.04709461,2056.9158595906556,1748.3552,dataset\audios_train\audio_602.wav,4.0
-266.07742,104.6661,-19.241852,31.59793,-15.719515,-9.579354,-16.581577,-17.501692,-8.981689,-12.882746,6.05209,-11.395149,-4.911063,0.127744307025426,0.042781286,1706.107631905064,1255.9457,dataset\audios_train\audio_874.wav,4.0
-310.49313,83.661674,29.514536,17.016787,16.70409,3.5069478,-6.135124,-4.931622,-0.7610091,-4.7342153,-23.712915,-15.969441,3.2807996,0.14662477535942492,0.057433758,1813.1008048047584,1398.6653,dataset\audios_train\audio_1148.wav,4.5
-316.34866,89.66907,-13.91114,18.983648,-3.0081444,-11.098218,-17.115694,-17.807291,-6.852148,-1.5010427,-0.4215795,-14.640559,6.9941797,0.1420453836361821,0.045055985,1746.8053997936643,1331.2505,dataset\audios_train\audio_954.wav,4.0
-313.58875,84.166626,18.286562,17.283844,13.307862,8.201009,-8.13118,-11.362266,-0.8593628,1.4131036,-7.8172245,-3.4872434,-3.674267,0.15239341012712992,0.057156254,1773.7188225361049,1340.5365,dataset\audios_train\audio_185.wav,4.0
-379.99792,79.07725,7.994832,28.118183,-4.5346913,4.8844013,-2.7709117,-5.300663,-3.5675695,-10.662249,0.6776685,0.9087918,-7.824886,0.12256561376797125,0.03115718,1531.915542908223,1293.0692,dataset\audios_train\audio_12.wav,4.5
-378.04633,131.44443,-2.7000902,-3.7583444,1.0409693,-17.160597,-18.268562,-5.6234035,-3.3588133,-13.653718,-10.488131,-6.6484814,-5.4328475,0.09001015042598509,0.05336511,993.9162480162206,1114.1042,dataset\audios_train\audio_241.wav,4.5
-419.10513,116.83827,21.101027,-31.829496,-35.009636,-13.573495,-11.566981,0.6262775,-11.132339,-6.612711,-0.28620926,-5.2759013,-1.9722258,0.1412185815195687,0.038071834,1393.2658472180658,737.4129,dataset\audios_train\audio_697.wav,4.5
-414.3404,47.130165,16.616444,18.564976,-9.973507,-21.490582,-8.84416,-2.247538,-14.802324,-9.641515,-9.071687,-13.430228,0.6791301,0.19907444963059107,0.032956757,2213.082259132633,1823.2747,dataset\audios_train\audio_548.wav,4.0
-375.75778,58.528015,0.9009133,5.8262,-6.022586,-10.255768,-8.461189,-6.597076,-10.105141,-5.170753,-6.1544695,-6.8335404,-3.9161649,0.1355133869142705,0.03785975,1680.2322533610745,1326.686,dataset\audios_train\audio_1128.wav,4.0
-403.6822,99.37045,33.93226,5.458872,7.8310547,24.984438,25.135712,12.28281,8.311104,11.315145,10.5802355,9.286918,5.3738375,0.05486727903648145,0.03922903,786.4421980146842,1055.0127,dataset\audios_train\audio_582.wav,4.5
-317.92978,68.457825,32.249294,16.93827,-4.955144,3.601916,-4.377639,-2.062544,-3.8309345,-3.3726945,-2.734065,-6.2066574,-4.253789,0.13794049423640725,0.054726444,1917.0087874658677,1171.2621,dataset\audios_train\audio_925.wav,4.5
-337.84,87.79776,-8.266013,41.930866,-3.7818384,-20.239958,-2.6919625,-1.1279631,-17.807102,-2.8919907,-6.6119366,-3.11571,2.7911396,0.15439011775938893,0.047124483,1688.7188795453976,1621.2548,dataset\audios_train\audio_69.wav,4.0
-446.03268,95.66113,27.529564,24.72766,11.903645,19.73539,16.666971,8.713901,9.9568205,8.705981,4.1297193,0.4318057,1.6023958,0.06188499842559597,0.040445592,897.2217995477477,1309.4723,dataset\audios_train\audio_896.wav,4.5
-324.56537,69.49258,10.363327,3.900295,-7.7475414,-22.348646,-6.386852,-14.266682,-1.8458171,-2.0584319,-8.100596,-6.744729,-2.2102058,0.17504466811435038,0.047555547,2043.4597414658524,1358.2396,dataset\audios_train\audio_7.wav,4.5
-363.1776,67.11128,12.371989,35.815926,-4.7854276,36.911415,-8.455874,23.745884,11.474482,7.0092344,0.9074965,-13.595703,0.85629255,0.14106544087405556,0.066865094,1596.1874780836672,1789.4255,dataset\audios_train\audio_611.wav,4.5
-353.56033,37.845078,9.006908,21.894045,-9.761233,-6.5670447,-13.508491,-2.7214866,-3.9268227,-7.316376,2.8365428,-6.60638,-2.7186527,0.14249778479432906,0.037873838,1971.3081526626424,1404.8727,dataset\audios_train\audio_82.wav,4.5
-238.25887,97.03625,6.6126657,10.616508,6.6075234,11.900682,-11.020825,2.6892056,-13.093259,-8.171928,-6.461394,-0.5111624,0.8825553,0.1486343205038605,0.058013096,1853.4353890223626,1194.1495,dataset\audios_train\audio_591.wav,4.5
-435.35147,42.03626,-4.054067,17.582764,-9.9538765,-4.06143,-2.5424576,-5.05189,-0.489422,-1.71862,-4.2761354,-3.9886,-6.1883907,0.30159635208666136,0.020366073,2769.825663432782,2028.0631,dataset\audios_train\audio_674.wav,4.5
-334.91434,53.409645,-13.490563,15.597106,-22.820545,0.18317622,-16.191576,-12.087479,-9.5514555,-6.5796027,-6.828272,-10.940996,-4.898747,0.1464703349640575,0.04931135,2075.8022348769105,1871.0752,dataset\audios_train\audio_753.wav,4.0
-357.7547,99.178665,30.977158,1.0648243,-12.417149,-4.253706,-9.854138,-6.666565,-2.8172581,-4.085459,-5.022726,-4.380643,-4.260168,0.1389490357095314,0.0428004,1609.1155280067264,1024.8832,dataset\audios_train\audio_131.wav,4.5
-307.4383,124.45705,-16.23339,26.81171,1.9608411,-6.8897357,0.800823,-2.2893486,-6.4336963,-5.068263,2.889729,1.57509,-0.3040215,0.1000066560170394,0.03784584,1314.9392336473152,1047.3752,dataset\audios_train\audio_1103.wav,4.0
-353.24533,106.218735,11.939751,23.443047,-4.292029,-28.657036,-7.279613,-1.5857464,-14.549329,2.2930186,-10.862306,-5.4600015,1.0324589,0.12342465596711928,0.05618968,1399.7038000050572,1403.279,dataset\audios_train\audio_961.wav,4.5
-353.81216,41.471363,6.854287,29.784946,-9.111389,-9.755192,-9.572804,-6.3519306,-7.1329412,-8.442186,2.128957,-7.8459277,-0.8583571,0.13871191510250266,0.04131703,1902.1624011313374,1490.0656,dataset\audios_train\audio_188.wav,4.5
-391.33194,64.700516,4.0431466,-6.571896,6.0157156,18.576033,7.9803023,8.306754,12.109757,13.074176,6.7515807,0.32795432,0.47706303,0.14516060039026096,0.033404566,1585.4768437704365,1791.7401,dataset\audios_train\audio_926.wav,4.0
-308.36972,109.06033,23.900766,7.919508,8.72122,4.7984548,-22.441006,-7.5485015,-6.8149743,-7.320449,2.7381868,2.4859881,-6.3798704,0.10789377620806709,0.064246766,1402.083476865455,1084.2137,dataset\audios_train\audio_921.wav,4.0
-365.95218,88.46461,0.053005975,19.92746,3.9169962,-5.332158,-7.963489,-5.9513526,-5.7304454,-3.132034,-3.7980754,-3.5346217,-2.2156456,0.10561658781982942,0.034703813,1396.2438202149717,1381.6792,dataset\audios_train\audio_955.wav,4.0
-380.719,117.168434,41.707336,-6.466176,-19.259476,-27.364906,-10.662177,-14.08283,-16.442974,-9.406016,-6.805324,-7.6558194,-8.355634,0.10403536633053781,0.050376765,1190.637036956916,834.0611,dataset\audios_train\audio_127.wav,4.5
-321.22833,88.46461,-4.755406,30.661425,5.546609,-4.3059406,-1.1897943,-13.150915,-4.174559,-4.031142,0.0064608785,0.20322786,-10.886556,0.12276997429113419,0.052018538,1693.7277023566628,1418.7045,dataset\audios_train\audio_327.wav,4.5
-394.18433,72.623245,15.541219,16.540821,-13.825051,-19.508944,-9.053497,-12.92861,-12.888569,-3.8704119,-10.857727,-3.8364758,-8.3939705,0.1724713557633354,0.04333945,1837.459049627075,1627.7418,dataset\audios_train\audio_485.wav,4.5
-342.17184,89.32833,11.424355,9.312212,-20.107628,-10.529343,-21.361834,-5.3588696,-6.664681,-4.533773,-5.5398726,-3.7418866,-4.7650237,0.1475061776158147,0.05390445,1679.9096950684425,1221.758,dataset\audios_train\audio_705.wav,4.0
-396.3729,110.9161,37.59592,19.486166,0.86993605,10.340359,-0.52274215,4.598774,10.4620495,8.123691,6.76633,5.481008,7.818629,0.06527391945344399,0.050689496,916.5798839817531,1031.924,dataset\audios_train\audio_1147.wav,4.5
-282.22437,41.15451,-24.72104,7.493262,-11.61893,-16.859322,-20.680649,-8.442537,-25.122837,4.7385983,-14.181961,-7.351944,-7.7376065,0.2261792590189031,0.04238913,2429.461149339774,1857.9747,dataset\audios_train\audio_468.wav,4.5
-392.4393,53.425533,-11.054222,23.025957,-7.1465273,0.3396474,-15.046186,-4.8425403,-0.9960704,-5.1815524,-5.9174056,-7.1384406,-4.2758603,0.1443881950250836,0.037183043,1917.2542416165243,1773.0126,dataset\audios_train\audio_477.wav,4.5
-260.7053,92.72488,4.96081,13.04997,3.6102142,9.7493925,-5.7293005,-4.5266094,-14.708525,-5.3476634,-11.233603,-0.9840092,3.6586874,0.16317381772497339,0.053716145,1952.1592029270084,1351.7921,dataset\audios_train\audio_395.wav,4.5
-279.1497,101.20211,-21.20508,28.62773,-7.2748146,-7.4229336,-12.477089,-8.387876,-2.272343,-4.9170804,-7.026629,-15.180844,-3.6728868,0.15528305752462726,0.0520257,1855.6434894272172,1454.9772,dataset\audios_train\audio_1065.wav,4.5
-378.0121,81.277306,4.125186,21.596273,17.44944,33.11774,13.760954,-0.15297784,7.8418694,-1.5398265,-2.1642067,-0.9842571,-2.90634,0.0844081646380703,0.046749424,1025.7634622906287,1528.2358,dataset\audios_train\audio_254.wav,4.0
-320.42764,123.34535,-19.073486,23.02029,0.40779594,-4.3449664,-4.5094457,-3.0281773,-6.1908727,-7.5011654,1.9589208,0.2900549,0.25893635,0.10101103858825879,0.033986695,1340.0099613027423,1030.0345,dataset\audios_train\audio_1017.wav,4.0
-344.4603,62.08191,11.740815,4.1432724,-18.682728,-5.023189,-11.848594,-4.842158,-11.315867,-9.943043,-12.805154,-5.787287,-8.8276005,0.2678693257454739,0.033472832,2360.970598337974,1883.948,dataset\audios_train\audio_1196.wav,4.5
-390.035,59.784058,8.947053,41.00643,-3.9072206,38.594826,-1.9290234,3.7443192,7.0275664,3.0574827,-0.65566766,-3.4401453,5.0105515,0.12429024553967691,0.034143876,1620.0799975768443,1846.4604,dataset\audios_train\audio_358.wav,4.5
-420.0381,63.45305,9.334008,7.9405627,-1.8636162,2.4574857,-14.460397,-16.204597,-11.696546,-10.995071,-4.781463,-0.44552103,-3.2002406,0.1299449526590788,0.03617238,1742.6938845058119,1221.7523,dataset\audios_train\audio_716.wav,4.5
-362.80203,83.23908,17.160007,26.718842,-4.86547,-19.977179,-18.9077,-13.352439,-12.829016,-13.215899,-14.494337,-2.2775962,-5.9917536,0.1553491919525066,0.05317349,1641.6549503028064,1697.5088,dataset\audios_train\audio_1236.wav,4.5
-319.23572,42.238438,-0.9736968,14.049734,-13.67654,-4.653896,-18.257507,-16.250168,-9.764053,-11.775478,-8.701154,-0.5269446,-4.0326014,0.16698745501354048,0.055147074,2136.20445256314,1357.2858,dataset\audios_train\audio_807.wav,4.5
-346.87442,56.167847,13.205841,15.062037,5.3169346,2.5041704,-4.6265144,-10.596885,-1.8440038,-6.335558,-14.62074,3.0176442,1.0319129,0.1559281191759851,0.0450391,2046.5847659597525,1416.935,dataset\audios_train\audio_490.wav,4.0
-263.72348,99.392555,3.4844255,2.5112278,10.332643,16.553152,-19.02523,-4.836389,-8.344476,-13.055249,-10.381529,5.7294455,0.0408332,0.17436996638711394,0.061072815,1937.743659857622,1259.379,dataset\audios_train\audio_492.wav,4.5
-360.98682,74.074814,17.590149,39.36963,-5.680202,37.43613,-4.5304093,17.750135,9.670644,10.429887,12.383377,4.3631988,17.332594,0.13459832821098883,0.053641163,1455.0623681874756,1913.7709,dataset\audios_train\audio_469.wav,4.0
-410.39917,122.45013,20.446585,-30.001047,-26.944319,-6.6560397,-15.489679,1.9294546,-8.639167,-9.932464,-5.788806,-12.7043705,-1.9992007,0.1292543908912407,0.03872174,1313.8850861175872,784.1654,dataset\audios_train\audio_890.wav,4.0
-391.9761,93.91932,2.3469093,32.09003,2.5725608,-6.018591,-3.9605932,-12.69019,-2.7218845,-7.382244,-6.173423,-3.7164283,-2.597389,0.14442397804724721,0.03110225,1720.5567507023943,1343.9243,dataset\audios_train\audio_600.wav,4.5
-544.5994,54.199196,3.5015793,-4.347483,6.391558,16.525097,6.4391837,3.8817904,7.933217,8.896093,4.5805717,0.12108939,-0.34342107,0.1872150753650364,0.01663795,2059.501632589787,1951.1904,dataset\audios_train\audio_731.wav,4.0
-381.0424,122.99933,41.349052,-4.1737757,-23.032835,-27.330683,-10.517684,-15.351758,-16.42663,-8.094501,-5.457504,-7.2846713,-6.852769,0.09117443340654952,0.056388862,1078.990620494793,704.27765,dataset\audios_train\audio_339.wav,4.5
-349.9984,86.32387,6.018286,15.88211,-1.0137197,-2.2258499,-21.317425,-17.741209,-13.544556,-13.2029,-1.8619479,-1.1157097,-5.259631,0.09203243560303515,0.06093148,1303.3525010675203,986.9669,dataset\audios_train\audio_909.wav,4.5
-329.97156,96.05279,-0.51234436,14.65193,1.9535713,-7.931728,-8.972576,-1.9969858,1.6625206,6.5373106,-4.5008626,-7.2530975,-11.5279665,0.12627573272854153,0.0482786,1467.656023682746,1213.9857,dataset\audios_train\audio_658.wav,4.0
-362.8387,97.01177,8.467564,23.326187,6.391382,10.053216,-10.94794,-4.866887,-1.7352989,-8.433042,-2.1858115,-5.4598885,-2.927828,0.1317134771865016,0.03515043,1724.7412347286113,1136.5023,dataset\audios_train\audio_117.wav,4.0
-347.6512,72.288445,55.93052,16.584381,19.977114,12.345052,-11.304385,-13.7527,-20.850729,-4.121437,-0.47570947,-5.6811686,-2.112921,0.20508566501930245,0.065615594,2086.739056069735,1763.9015,dataset\audios_train\audio_1082.wav,4.0
-295.23413,75.95248,19.785921,29.925049,16.64184,13.282946,-8.087414,-15.914813,-1.1609821,-1.5269319,-9.218315,-3.6042914,0.39529774,0.14798925885250266,0.06974469,1743.882323934433,1475.9932,dataset\audios_train\audio_291.wav,4.0
-496.0625,103.45968,33.363583,44.485786,-7.3570466,28.536808,-0.7188362,10.800718,10.533357,5.889605,12.28068,7.8030586,16.471401,0.028633668920868098,0.010595554,828.3090205594666,995.9708,dataset\audios_train\audio_1066.wav,4.5
-315.03717,27.223394,24.019419,27.48493,-9.925883,9.320929,-18.304173,9.75255,-6.717651,8.080709,-6.7152753,1.8617339,0.83946633,0.19295039395300853,0.037273664,2776.2534769935305,1907.169,dataset\audios_train\audio_630.wav,4.5
-385.64783,71.89755,12.776855,23.858059,0.008750766,-1.3977405,-7.4485493,-11.222367,-4.453454,-4.7540684,-5.150596,-3.8036008,-2.3516402,0.16342776025105987,0.026152631,1896.3860223206225,1252.6373,dataset\audios_train\audio_404.wav,4.5
-332.15057,126.71204,12.934962,4.4617662,-2.001409,1.9784609,-7.5198493,-0.9259687,-5.5377374,5.613861,-10.826892,-8.124288,-5.0205536,0.10826416015625,0.024907002,1421.4492170071996,702.2615,dataset\audios_train\audio_334.wav,4.0
-327.64343,109.57487,13.048525,-4.5220222,-16.17154,-6.4910197,-0.74640656,-8.110286,-12.848351,-5.0436187,-17.231922,-2.8745897,8.175559,0.14278508552981894,0.045806713,1653.076362346928,1097.8901,dataset\audios_train\audio_33.wav,4.5
-385.24658,78.3265,10.720519,39.325485,-8.471472,-11.072709,-17.98922,-12.201755,-9.592474,-16.158266,-9.479355,-0.65476066,-12.905947,0.17211897775600402,0.047311835,1903.1651474008909,1531.0299,dataset\audios_train\audio_186.wav,4.0
-368.546,96.36104,14.873044,-12.186313,-13.999678,-16.177393,-18.15847,-3.350273,-13.069814,-8.068829,-9.133558,-5.2071233,-4.1881185,0.1559767393004526,0.054145455,1718.7149119219139,1193.5634,dataset\audios_train\audio_693.wav,4.0
-300.5815,71.67416,-23.324852,15.239409,-18.552042,5.579505,-16.490622,-6.115016,-3.5987566,4.5347633,-3.633564,-7.9347034,3.6182494,0.17206532048722045,0.057615917,2017.981153895672,1644.0845,dataset\audios_train\audio_937.wav,4.0
-411.18497,128.2965,41.572327,16.028723,-14.923972,10.056445,9.058187,14.7318535,7.3303123,0.24129428,3.3390698,7.347263,11.720647,0.07775044589361796,0.040265013,970.7054073575924,1385.4481,dataset\audios_train\audio_424.wav,4.5
-354.4333,55.563084,-8.865282,20.62373,-18.532986,-13.915322,-17.62659,-8.068598,-20.822983,-11.925159,-16.13429,-8.56363,-10.298518,0.1707849563566098,0.02708234,2155.165728795151,1867.3778,dataset\audios_train\audio_1262.wav,4.0
-378.88797,68.99365,11.7702675,16.056335,-0.14760473,1.3824766,-6.38578,-4.276358,-10.006202,-0.05831395,-11.274351,-3.665053,-4.465966,0.15851571870002665,0.0389587,1888.5281648253958,1400.592,dataset\audios_train\audio_624.wav,4.5
-401.89676,128.40422,42.838287,15.639413,-10.66527,12.175257,11.036179,14.365768,8.08082,5.4040337,9.90549,12.576164,11.396648,0.06437389740147346,0.047554415,879.5329948174921,1202.924,dataset\audios_train\audio_620.wav,4.5
-346.72794,91.443535,15.655342,45.195915,-16.152573,39.427887,3.744355,10.39055,3.7623432,-1.3497771,12.85449,8.332358,7.6691036,0.10178640375742884,0.046178266,1335.3535466954675,1787.1635,dataset\audios_train\audio_142.wav,4.0
-299.54767,80.81998,27.090776,14.512293,-7.952595,-13.718118,-17.98151,-3.3953679,-6.7623696,-2.0859215,-10.836676,-11.835667,-7.7565947,0.13905719598642172,0.08011652,1696.6599981306997,1320.8878,dataset\audios_train\audio_259.wav,4.0
-340.39212,96.535324,4.7066646,14.121668,7.483676,-0.9306019,-10.8980465,-13.979446,-13.299403,-2.9162035,-6.5261073,0.30774835,-8.052177,0.1967625079124467,0.04888077,1911.0565338572621,1711.2533,dataset\audios_train\audio_503.wav,4.5
-313.6006,120.13998,-13.51566,28.18508,9.435891,-7.898714,-10.957167,-10.199886,-10.04484,-4.4806447,-4.6722646,-5.827091,-0.5398476,0.0847924570686901,0.06441507,1144.6685142267613,1381.2009,dataset\audios_train\audio_1125.wav,4.0
-305.68405,41.723793,-2.1053414,16.010866,-25.34834,-8.987592,-19.669762,-8.573377,-10.824825,-9.882636,-6.5329523,-5.847275,-4.43242,0.20572968666799787,0.048346665,2391.355487270997,1856.6924,dataset\audios_train\audio_1332.wav,4.0
-415.45486,50.830296,-5.964776,27.281065,-12.455453,1.5482938,-18.243423,2.5333917,-6.879511,0.5416241,-7.0387225,1.2241583,-4.8486123,0.21996405746328795,0.01899213,2308.3492336094596,1828.4896,dataset\audios_train\audio_52.wav,4.0
-384.51828,64.65242,-3.6452975,26.039621,10.151858,15.623657,16.032516,13.945691,6.9961424,2.199641,10.545133,6.601712,1.03641,0.08706714339605894,0.06489804,1257.9032239059416,1775.3185,dataset\audios_train\audio_558.wav,4.0
-401.3167,74.62579,17.33452,20.414253,9.903211,9.802488,-10.673279,-4.724117,-1.0036515,-7.814237,-3.5390735,-5.4955435,-3.4598725,0.1346616247337593,0.029407056,1834.4293710221275,1138.9332,dataset\audios_train\audio_223.wav,4.0
-326.41772,124.110565,8.255341,2.4310513,-14.233246,-19.339294,-7.6417847,-3.2295508,0.014530527,-0.9768987,-2.1431618,-2.5048344,-3.0527177,0.10831471728567625,0.06425541,1334.760187224791,830.0769,dataset\audios_train\audio_194.wav,4.5
-396.11975,56.463802,-4.805429,32.020836,11.115884,12.76309,10.053148,11.121574,7.732762,2.562075,10.198073,4.5869823,1.5949243,0.08185233778625954,0.04362655,1231.1491519958836,1810.5396,dataset\audios_train\audio_362.wav,4.0
-408.691,78.97989,12.12488,26.480743,-10.362696,-13.912131,-12.398832,-13.288907,-6.2082405,-5.235268,-2.6998112,-4.4425244,-5.0369124,0.18587043486445784,0.028541502,1878.645145862334,1788.746,dataset\audios_train\audio_1153.wav,4.5
-347.3045,79.74148,25.65776,9.231357,-10.223829,-18.259739,-17.596304,-2.2239945,-3.242704,-2.5636299,-10.169845,-1.389467,-12.425847,0.1964562429279819,0.041216206,1958.00159062956,1413.4562,dataset\audios_train\audio_200.wav,4.5
-327.09116,74.434814,-23.92741,34.346294,3.3939035,-7.3633485,-6.715695,-19.780582,-15.888719,3.5460553,-10.365538,-7.307908,-4.265019,0.1601048115664308,0.045245964,1847.7061106848153,1688.6514,dataset\audios_train\audio_479.wav,4.0
-366.02902,61.456768,6.4588556,44.210155,-14.969049,43.233433,2.7959652,12.3624,3.2957773,-2.1822128,-0.7071765,-3.2127135,4.0349765,0.1339363356836943,0.04153269,1653.5814170005583,1920.8513,dataset\audios_train\audio_455.wav,4.5
-348.93173,84.99689,26.947762,50.513767,-14.812511,27.735134,-1.0882374,2.4323978,16.04285,4.139277,1.5421149,2.8714797,10.468001,0.12333115523245815,0.05117235,1278.7113513869162,1555.9697,dataset\audios_train\audio_313.wav,4.0
-320.5434,63.70035,7.9578185,13.23891,-24.63863,-22.951813,-28.460957,-13.782585,-14.597112,-12.869569,-6.61103,-2.837743,-9.447498,0.2023499380158413,0.07391217,2076.891385089429,1781.9719,dataset\audios_train\audio_15.wav,4.5
-312.6043,99.268105,-16.807077,38.330322,3.4328048,-17.257668,-1.5243412,-8.093035,-7.986204,-9.226241,-7.0724955,1.2465441,-9.108747,0.11292400908546325,0.042362574,1594.9411041779495,1254.3827,dataset\audios_train\audio_1100.wav,4.0
-406.23538,80.497536,11.817929,30.55759,-3.4718611,-10.802456,-18.683367,-14.85888,-5.706801,-13.768492,-9.938023,-0.11385181,-11.525502,0.15843763666905217,0.037751753,1861.182870064517,1559.6296,dataset\audios_train\audio_80.wav,4.0
-316.36145,71.42219,6.3839073,14.483071,-20.832592,-25.777452,-34.32735,-20.116562,-12.843589,-11.415109,-9.4606,1.9119521,-10.413289,0.20758837174069705,0.076587446,2015.334477957182,1803.4807,dataset\audios_train\audio_887.wav,4.0
-336.98004,47.30362,13.22667,11.812234,0.3462928,3.493527,-2.909808,-4.137081,-2.5413306,-13.179548,-4.663085,5.6390457,-1.8609473,0.1791243385583067,0.041401714,2168.512000706642,1715.7184,dataset\audios_train\audio_105.wav,4.5
-408.70203,112.53668,34.660595,4.5899296,7.6001616,27.435999,25.383415,9.876501,7.4729137,11.89271,9.939671,8.9516535,5.713163,0.05614116173664122,0.0399715,758.5529429339402,1087.0635,dataset\audios_train\audio_483.wav,4.0
-307.9043,51.76922,-11.38439,13.679198,-25.795492,0.6686754,-11.069314,-8.899083,-6.2034464,4.593898,-1.6700876,-8.064544,5.8829165,0.15331901249667199,0.062264495,1890.847169803801,1414.3262,dataset\audios_train\audio_796.wav,4.0
-364.12308,50.090584,-2.4934833,18.927736,-11.762044,-4.5545635,-15.800911,0.7400158,-5.705898,-14.104094,6.0833497,-14.08297,-6.982128,0.1636249492694805,0.03729437,2144.1043739003953,1497.6592,dataset\audios_train\audio_2.wav,4.0
-335.71268,76.1234,26.044598,31.027426,-1.7517024,-19.229832,2.9035497,4.913011,-17.102863,-4.3465524,4.8678656,-5.689102,7.684753,0.1593534917269188,0.05189188,1991.665038013913,1593.976,dataset\audios_train\audio_317.wav,4.5
-390.1503,89.72076,9.926727,20.66283,7.2029243,-1.6081462,-7.986376,-5.3875527,-2.0171914,-2.4816744,-2.482863,-0.5277375,-5.962346,0.11347703050119809,0.03131697,1487.3428863263546,1067.7212,dataset\audios_train\audio_963.wav,4.0
-367.70322,110.3166,-1.150165,25.999004,27.853903,17.558819,11.749246,19.730976,17.466639,7.1082335,-2.9463413,-6.378724,-3.88118,0.06917236804877508,0.05388734,843.7151276293466,1410.5718,dataset\audios_train\audio_123.wav,4.5
-350.42752,46.983948,7.547978,14.634423,-14.219625,-5.921864,-16.047306,-4.7165446,-15.263187,-12.114435,-14.062803,-4.7293496,-8.246759,0.20461532381522896,0.051880427,2244.4141818053904,1871.489,dataset\audios_train\audio_1272.wav,4.0
-347.40042,97.256966,12.345891,14.448239,1.6799132,25.60592,20.653831,3.7433171,10.652054,6.8467827,4.013464,5.884319,2.1931827,0.0890510406033641,0.05716887,994.4663160195008,1767.2367,dataset\audios_train\audio_315.wav,4.0
